# La4Ni3O10 Ni L3 edge RIXS
# Room temperature
# RIXS resolution ~ 0.4 eV
# Horizontal scattering geometry, theta = 15 degrees, 2theta = 95 degrees
# SEXTANTS beamline, SOLEIL synchrotron
# Energy loss 	 Intensity
 35.041880      9521.25
 35.090612     10195.55
 35.139319     11461.40
 35.188001     12941.85
 35.236659     10834.00
 35.285293     10279.40
 35.333902     10867.65
 35.382486     11309.80
 35.431046     12219.95
 35.479581     12239.50
 35.528092     12429.05
 35.576578     12486.80
 35.625040     11234.40
 35.673477     10379.55
 35.721889     11273.00
 35.770277     11605.15
 35.818641     12211.95
 35.866980     12027.90
 35.915294     11789.85
 35.963584     11957.40
 36.011849     11726.20
 36.060090     11767.65
 36.108306     11411.80
 36.156498     10905.60
 36.204665      9859.55
 36.252808     10392.85
 36.300926     11531.20
 36.349019     10818.45
 36.397088      9651.85
 36.445133     10115.00
 36.493152     11736.60
 36.541148     11048.70
 36.589119     11690.30
 36.637065     11819.25
 36.684987     11609.50
 36.732884     11731.65
 36.780756     10706.20
 36.828604     10711.95
 36.876428     11827.75
 36.924227     10421.25
 36.972002     10384.00
 37.019751     11402.55
 37.067477     11966.55
 37.115178     11126.70
 37.162854     10648.55
 37.210506     12462.70
 37.258133     13339.20
 37.305736     11565.70
 37.353314     11206.85
 37.400867     11851.00
 37.448397     13566.70
 37.495901     14222.75
 37.543381     12386.20
 37.590836     12657.75
 37.638267     13392.60
 37.685674     12770.80
 37.733056     12561.20
 37.780413     13363.60
 37.827746     13107.75
 37.875054     14332.00
 37.922337     14359.05
 37.969596     14767.40
 38.016831     15820.20
 38.064041     15230.55
 38.111227     15553.20
 38.158387     16776.70
 38.205524     17311.65
 38.252636     17030.75
 38.299723     16858.90
 38.346786     16864.65
 38.393824     17164.90
 38.440838     16802.15
 38.487827     16685.00
 38.534792     16458.60
 38.581732     17957.70
 38.628647     19064.35
 38.675538     19428.50
 38.722405     19150.55
 38.769246     17495.20
 38.816064     17692.50
 38.862857     16527.20
 38.909625     15617.55
 38.956369     14969.05
 39.003088     15571.05
 39.049783     15403.20
 39.096453     14932.55
 39.143098     14884.75
 39.189719     16437.40
 39.236316     17030.65
 39.282888     15718.55
 39.329435     16296.95
 39.375958     16108.60
 39.422456     15482.55
 39.468930     16137.35
 39.515379     15343.80
 39.561804     15221.65
 39.608204     14215.85
 39.654580     13735.50
 39.700931     14505.75
 39.747257     14676.00
 39.793559     14472.05
 39.839837     14218.25
 39.886090     12268.95
 39.932318     12946.00
 39.978522     13819.95
 40.024701     14352.45
 40.070856     13697.25
 40.116986     13440.85
 40.163092     13224.55
 40.209173     13961.05
 40.255230     14549.80
 40.301262     14515.35
 40.347269     14599.55
 40.393252     14029.00
 40.439211     13544.60
 40.485144     13709.45
 40.531054     14880.50
 40.576939     15567.90
 40.622799     14539.35
 40.668635     13118.10
 40.714446     13575.50
 40.760232     14095.95
 40.805994     14466.45
 40.851732     16214.35
 40.897445     16833.50
 40.943133     16338.15
 40.988797     17026.20
 41.034437     16088.00
 41.080052     16508.90
 41.125642     15747.50
 41.171208     14844.65
 41.216749     15760.70
 41.262266     17290.35
 41.307758     17589.85
 41.353225     15898.20
 41.398668     14837.60
 41.444087     16272.20
 41.489481     14801.50
 41.534850     15073.95
 41.580195     14613.75
 41.625515     15730.40
 41.670811     15236.70
 41.716082     15107.40
 41.761329     15479.70
 41.806551     15572.45
 41.851749     15110.15
 41.896922     14117.15
 41.942071     13937.70
 41.987195     14333.30
 42.032294     14316.55
 42.077369     14884.10
 42.122419     15811.10
 42.167445     16765.90
 42.212447     14650.60
 42.257423     13943.80
 42.302376     14106.35
 42.347303     13919.25
 42.392206     14191.00
 42.437085     16342.60
 42.481939     15732.45
 42.526769     16776.65
 42.571574     15472.25
 42.616354     16030.00
 42.661110     14552.20
 42.705841     14223.95
 42.750548     13160.40
 42.795230     13812.30
 42.839888     13179.25
 42.884521     12776.20
 42.929130     13051.45
 42.973714     12654.25
 43.018274     11986.60
 43.062809     14112.40
 43.107319     13655.15
 43.151805     14389.15
 43.196266     14540.70
 43.240703     13970.60
 43.285116     13828.75
 43.329503     14072.10
 43.373867     13609.45
 43.418205     13440.65
 43.462519     13618.55
 43.506809     13797.00
 43.551074     12659.90
 43.595315     11551.65
 43.639531     10955.75
 43.683722     12144.90
 43.727889     12372.25
 43.772031     12755.40
 43.816149     12507.20
 43.860242     13086.05
 43.904311     14085.85
 43.948355     13132.45
 43.992375     13554.80
 44.036370     14101.25
 44.080341     14104.45
 44.124287     13593.35
 44.168208     13628.50
 44.212105     12401.25
 44.255978     13147.25
 44.299825     14072.10
 44.343649     13701.80
 44.387448     13625.60
 44.431222     14616.15
 44.474972     15828.90
 44.518697     15765.15
 44.562397     16163.95
 44.606073     15881.50
 44.649725     15581.70
 44.693352     16177.20
 44.736954     16654.85
 44.780532     16402.85
 44.824086     16172.75
 44.867614     15052.10
 44.911119     14894.60
 44.954598     14544.85
 44.998054     14667.05
 45.041484     15009.35
 45.084890     15038.50
 45.128272     15373.95
 45.171629     15579.75
 45.214962     16384.00
 45.258270     14769.15
 45.301553     14312.20
 45.344812     14896.95
 45.388046     15612.75
 45.431256     15804.40
 45.474441     15823.20
 45.517602     15292.50
 45.560738     15274.10
 45.603850     16290.20
 45.646937     16792.00
 45.689999     15803.75
 45.733037     15252.85
 45.776051     15648.95
 45.819040     15795.80
 45.862004     15507.85
 45.904944     14638.95
 45.947859     13547.90
 45.990750     15058.05
 46.033616     14619.75
 46.076458     13869.70
 46.119275     13397.55
 46.162068     13933.00
 46.204836     14191.25
 46.247579     13799.65
 46.290298     14035.75
 46.332993     14594.75
 46.375662     14548.15
 46.418308     14443.90
 46.460929     14591.50
 46.503525     14294.80
 46.546097     14332.30
 46.588644     15238.80
 46.631166     13814.50
 46.673664     13949.35
 46.716138     13002.55
 46.758587     12464.45
 46.801011     13417.60
 46.843411     13059.50
 46.885787     13530.85
 46.928138     13642.25
 46.970464     12187.80
 47.012766     11704.90
 47.055043     12539.80
 47.097296     11804.30
 47.139524     11568.05
 47.181727     10993.50
 47.223906     11219.00
 47.266061     11123.05
 47.308191     11174.40
 47.350296     11139.40
 47.392377     11150.20
 47.434434     10240.05
 47.476465      9360.60
 47.518473      9408.75
 47.560455      9120.45
 47.602414      9542.95
 47.644347      8462.85
 47.686256      7526.75
 47.728141      8640.45
 47.770001      8986.65
 47.811836      8521.50
 47.853647      8242.65
 47.895434      8635.95
 47.937196      7718.90
 47.978933      8144.85
 48.020646      7733.00
 48.062334      7679.95
 48.103998      8264.55
 48.145637      8280.05
 48.187251      8128.05
 48.228841      8276.90
 48.270407      7875.25
 48.311948      7664.45
 48.353464      6799.60
 48.394956      6559.00
 48.436424      7189.45
 48.477866      7378.70
 48.519285      7020.15
 48.560678      7030.30
 48.602048      6907.40
 48.643392      7986.15
 48.684712      7657.80
 48.726008      8291.00
 48.767279      7052.90
 48.808525      7734.10
 48.849747      8818.65
 48.890945      7758.90
 48.932118      7592.20
 48.973266      7278.80
 49.014390      6817.55
 49.055489      6524.85
 49.096564      6787.65
 49.137614      8197.85
 49.178639      7949.15
 49.219641      8878.60
 49.260617      9195.60
 49.301569      7921.00
 49.342497      7295.80
 49.383399      6917.10
 49.424278      7158.20
 49.465132      8154.60
 49.505961      8878.10
 49.546766      9269.70
 49.587546      8635.70
 49.628302      8054.10
 49.669033      8153.20
 49.709739      7736.30
 49.750421      7166.35
 49.791079      7137.95
 49.831712      7706.00
 49.872320      8938.20
 49.912904      7466.35
 49.953463      7759.00
 49.993998      7328.55
 50.034508      6860.60
 50.074994      8225.85
 50.115455      8246.85
 50.155892      8478.45
 50.196304      8160.75
 50.236691      7675.20
 50.277054      8145.90
 50.317393      7541.35
 50.357707      7376.95
 50.397996      7524.25
 50.438261      8469.55
 50.478501      7715.70
 50.518717      8258.50
 50.558908      8564.10
 50.599075      8667.05
 50.639217      8897.85
 50.679335      8712.05
 50.719428      8039.90
 50.759496      8138.05
 50.799540      8488.15
 50.839560      8499.30
 50.879555      8027.75
 50.919525      8628.60
 50.959471      8152.40
 50.999392      8810.75
 51.039289      9153.35
 51.079161      9496.80
 51.119008      7981.60
 51.158832      7583.85
 51.198630      7173.25
 51.238404      8041.55
 51.278154      7679.20
 51.317879      8343.80
 51.357579      8143.45
 51.397255      8848.20
 51.436906      9023.35
 51.476533      9459.10
 51.516135      8831.15
 51.555713      8631.15
 51.595266      8267.60
 51.634794      8101.65
 51.674298      8334.50
 51.713778      8772.45
 51.753233      8342.20
 51.792663      7983.35
 51.832069      7523.15
 51.871451      7457.10
 51.910807      8778.85
 51.950140      8580.05
 51.989447      8319.40
 52.028731      7751.25
 52.067989      8065.90
 52.107223      7377.65
 52.146433      7579.70
 52.185618      6947.25
 52.224778      6943.55
 52.263914      6216.80
 52.303026      6223.95
 52.342113      6802.70
 52.381175      6853.60
 52.420213      7553.20
 52.459226      8802.30
 52.498215      7554.55
 52.537179      8156.30
 52.576118      8432.60
 52.615033      8574.80
 52.653924      8599.00
 52.692790      8734.80
 52.731631      7618.95
 52.770448      7166.70
 52.809241      8187.05
 52.848008      8381.85
 52.886752      7629.25
 52.925470      6742.00
 52.964165      7117.45
 53.002834      8527.90
 53.041479      8811.00
 53.080100      7834.90
 53.118696      7977.90
 53.157267      7736.40
 53.195814      7799.10
 53.234337      7869.85
 53.272835      7858.80
 53.311308      8463.55
 53.349757      8578.90
 53.388181      8281.00
 53.426581      6695.30
 53.464956      7426.40
 53.503306      7739.60
 53.541633      6908.85
 53.579934      6603.70
 53.618211      6907.90
 53.656463      6690.10
 53.694691      6758.85
 53.732895      7273.30
 53.771074      7572.05
 53.809228      6567.15
 53.847358      5981.85
 53.885463      7342.25
 53.923543      7850.00
 53.961600      7619.55
 53.999631      7151.65
 54.037638      7570.35
 54.075621      8028.00
 54.113579      6969.45
 54.151512      6513.65
 54.189421      7156.25
 54.227305      8536.85
 54.265165      7107.20
 54.303000      5810.00
 54.340811      7096.55
 54.378597      7549.60
 54.416359      7303.40
 54.454096      7894.40
 54.491808      8646.40
 54.529496      7747.70
 54.567160      7282.35
 54.604799      8225.50
 54.642413      8698.25
 54.680003      7841.15
 54.717568      8376.45
 54.755109      8758.45
 54.792625      9429.60
 54.830117      8963.15
 54.867584      8214.30
 54.905027      7218.35
 54.942445      6913.20
 54.979838      6711.40
 55.017207      7473.75
 55.054552      6998.40
 55.091871      6190.65
 55.129167      5653.05
 55.166438      6448.15
 55.203684      6834.70
 55.240905      8082.80
 55.278103      8247.35
 55.315275      7628.00
 55.352423      7040.00
 55.389547      7199.45
 55.426646      6305.20
 55.463720      7299.15
 55.500770      7547.50
 55.537796      6584.95
 55.574797      6310.00
 55.611773      6433.05
 55.648725      7246.30
 55.685652      6870.50
 55.722555      7065.00
 55.759433      6534.75
 55.796286      6334.10
 55.833115      6801.25
 55.869920      6922.20
 55.906700      8591.35
 55.943455      7201.85
 55.980186      6092.80
 56.016892      6024.70
 56.053574      6356.20
 56.090231      6463.90
 56.126864      6022.25
 56.163472      6965.05
 56.200056      7329.40
 56.236615      7209.95
 56.273150      6178.85
 56.309660      5839.95
 56.346145      5368.70
 56.382606      5553.35
 56.419042      5223.85
 56.455454      4758.65
 56.491842      5464.25
 56.528204      6501.00
 56.564543      6505.75
 56.600856      6130.60
 56.637145      6174.70
 56.673410      5743.25
 56.709650      5937.90
 56.745866      6660.85
 56.782057      5811.80
 56.818223      6544.15
 56.854365      5729.00
 56.890482      5065.40
 56.926575      4439.75
 56.962643      5172.70
 56.998687      6625.75
 57.034706      6782.25
 57.070701      6441.15
 57.106671      5465.05
 57.142617      5417.40
 57.178538      6550.05
 57.214434      7502.65
 57.250306      7443.30
 57.286153      6596.70
 57.321976      6870.30
 57.357775      7466.30
 57.393548      7478.90
 57.429298      6458.70
 57.465022      5687.80
 57.500723      5986.90
 57.536398      6971.65
 57.572049      6415.40
 57.607676      5985.45
 57.643278      7133.55
 57.678855      6967.45
 57.714408      6963.25
 57.749936      8123.90
 57.785440      6067.20
 57.820920      6182.90
 57.856374      6341.50
 57.891804      7080.45
 57.927210      7564.50
 57.962591      7525.15
 57.997948      6315.70
 58.033280      6434.95
 58.068587      7948.85
 58.103870      6760.95
 58.139129      6446.70
 58.174363      7115.90
 58.209572      7083.70
 58.244757      6897.80
 58.279917      6943.25
 58.315053      6893.20
 58.350164      7518.70
 58.385250      7604.70
 58.420312      8274.10
 58.455350      8069.05
 58.490363      8038.35
 58.525351      8001.00
 58.560315      8027.60
 58.595255      8872.00
 58.630170      8755.55
 58.665060      8286.30
 58.699926      8964.15
 58.734767      9297.10
 58.769583      9092.60
 58.804376      8777.70
 58.839143      9692.40
 58.873886      9957.00
 58.908605     10889.90
 58.943299     10842.90
 58.977968     10499.50
 59.012613     10680.40
 59.047233     10376.45
 59.081829      9777.20
 59.116400      9613.75
 59.150947      9794.75
 59.185469      9670.60
 59.219967     10798.95
 59.254440     12653.80
 59.288889     12771.00
 59.323313     12174.70
 59.357712     11721.85
 59.392087     12984.00
 59.426437     13460.45
 59.460763     13626.60
 59.495064     13411.45
 59.529341     12047.40
 59.563593     11772.20
 59.597821     13394.35
 59.632024     14324.20
 59.666203     13762.05
 59.700357     12475.95
 59.734486     11790.55
 59.768591     12168.65
 59.802672     12856.85
 59.836728     13447.10
 59.870759     12612.35
 59.904766     11546.35
 59.938748     12220.75
 59.972706     12511.70
 60.006639     11505.55
 60.040548     11294.30
 60.074432     12004.05
 60.108291     12563.95
 60.142126     12360.70
 60.175937     10903.00
 60.209723      9985.95
 60.243484     10319.60
 60.277221      9783.80
 60.310933     10062.50
 60.344621     10438.15
 60.378284     10566.30
 60.411923     10919.50
 60.445537     10168.15
 60.479127     10237.10
 60.512692      8901.00
 60.546232      8216.80
 60.579748      9503.45
 60.613240      9469.10
 60.646706      8775.95
 60.680149      8638.80
 60.713567      8162.25
 60.746960      8121.95
 60.780329      8681.00
 60.813673      8001.10
 60.846992      7662.80
 60.880288      6038.25
 60.913558      6602.50
 60.946804      7380.70
 60.980026      6983.65
 61.013223      7020.30
 61.046395      7694.25
 61.079543      6573.55
 61.112666      6623.30
 61.145765      7018.45
 61.178839      6855.35
 61.211889      6605.65
 61.244914      5566.25
 61.277915      5237.95
 61.310891      5337.95
 61.343842      6388.30
 61.376769      6264.00
 61.409672      6508.20
 61.442549      6060.80
 61.475403      5644.55
 61.508232      5303.35
 61.541036      5467.95
 61.573816      5412.30
 61.606571      5083.00
 61.639302      4616.05
 61.672008      4440.90
 61.704689      3385.95
 61.737346      5358.70
 61.769979      5622.30
 61.802587      4943.65
 61.835170      3965.05
 61.867729      4264.65
 61.900263      5180.05
 61.932773      4880.90
 61.965258      4941.40
 61.997719      5143.65
 62.030155      5106.80
 62.062567      3912.00
 62.094954      2106.25
 62.127316      2831.45
 62.159654      3143.25
 62.191968      3855.20
 62.224257      3555.70
 62.256521      3575.20
 62.288761      4251.45
 62.320976      3399.60
 62.353167      3838.45
 62.385333      4566.85
 62.417475      3753.05
 62.449592      3178.80
 62.481685      3704.35
 62.513753      4846.70
 62.545796      4417.80
 62.577815      4163.55
 62.609809      4448.30
 62.641779      4377.60
 62.673725      5167.90
 62.705645      4182.70
 62.737542      3472.85
 62.769413      3830.95
 62.801261      3011.10
 62.833083      3252.50
 62.864881      3886.55
 62.896655      3696.75
 62.928404      3028.65
 62.960128      3088.90
 62.991828      4247.65
 63.023504      3252.50
 63.055154      2414.90
 63.086781      3069.70
 63.118382      3546.15
 63.149960      3774.65
 63.181512      4025.35
 63.213040      3169.15
 63.244544      2678.65
 63.276023      2740.85
 63.307478      3247.50
 63.338908      3435.95
 63.370313      4212.65
 63.401694      3722.65
 63.433050      3186.05
 63.464382      2985.50
 63.495689      3655.25
 63.526972      3373.25
 63.558230      3962.40
 63.589464      3330.80
 63.620673      2592.90
 63.651857      3595.70
 63.683017      3765.50
 63.714153      3339.00
 63.745264      3632.90
 63.776350      4022.45
 63.807412      5413.50
 63.838449      4543.40
 63.869462      3596.85
 63.900450      2856.40
 63.931414      3518.60
 63.962353      3050.45
 63.993268      3500.50
 64.024158      3461.85
 64.055023      4892.75
 64.085864      5101.70
 64.116681      4650.95
 64.147473      4045.20
 64.178240      4011.05
 64.208983      4183.90
 64.239701      4164.45
 64.270395      3805.00
 64.301064      3372.05
 64.331709      3017.45
 64.362329      3429.90
 64.392924      3386.25
 64.423495      3695.85
 64.454042      3745.50
 64.484564      3588.50
 64.515061      3245.40
 64.545534      3483.20
 64.575982      3692.80
 64.606406      3801.30
 64.636805      3164.90
 64.667180      3511.30
 64.697530      4388.80
 64.727856      4678.75
 64.758157      4397.30
 64.788433      3340.45
 64.818685      2903.90
 64.848913      3570.65
 64.879116      4346.15
 64.909294      4082.25
 64.939448      3742.05
 64.969577      3898.95
 64.999682      2845.65
 65.029762      4211.35
 65.059818      4119.50
 65.089849      3288.30
 65.119855      3644.60
 65.149837      4347.00
 65.179795      3999.95
 65.209728      2911.00
 65.239636      2847.40
 65.269520      2814.45
 65.299379      3016.75
 65.329214      3155.90
 65.359024      4243.30
 65.388810      3054.60
 65.418571      2410.10
 65.448308      3742.35
 65.478020      3395.65
 65.507707      3821.40
 65.537370      4317.10
 65.567009      3898.40
 65.596623      3881.25
 65.626212      3776.05
 65.655777      3379.00
 65.685317      4295.95
 65.714833      3546.65
 65.744324      2660.40
 65.773791      3374.65
 65.803233      3575.40
 65.832651      3301.00
 65.862044      2650.85
 65.891412      3482.00
 65.920756      3123.20
 65.950076      3339.45
 65.979370      2780.20
 66.008641      2067.60
 66.037887      2437.70
 66.067108      2481.65
 66.096304      2596.70
 66.125477      2316.75
 66.154624      1555.05
 66.183747      1158.65
 66.212846      1150.50
