# Elastic line measurement
# Soleil March/2017
# Energy = 849.87 eV
# pixel 	 data 	 fit
5.457500e+02 1.492683e+02 4.834266e+02
5.462500e+02 -1.149247e+02 4.834266e+02
5.467500e+02 -6.117771e+00 4.834266e+02
5.472500e+02 2.068919e+01 4.834266e+02
5.477500e+02 8.649615e+01 4.834266e+02
5.482500e+02 1.193031e+02 4.834266e+02
5.487500e+02 5.110079e+00 4.834266e+02
5.492500e+02 -4.408296e+01 4.834266e+02
5.497500e+02 -4.727600e+01 4.834266e+02
5.502500e+02 -7.746903e+01 4.834266e+02
5.507500e+02 3.633793e+01 4.834266e+02
5.512500e+02 -5.485511e+01 4.834266e+02
5.517500e+02 1.199519e+02 4.834266e+02
5.522500e+02 6.758816e+00 4.834266e+02
5.527500e+02 -4.342219e-01 4.834266e+02
5.532500e+02 -4.862726e+01 4.834266e+02
5.537500e+02 1.817970e+01 4.834266e+02
5.542500e+02 -1.401333e+01 4.834266e+02
5.547500e+02 4.179363e+01 4.834266e+02
5.552500e+02 -5.439941e+01 4.834266e+02
5.557500e+02 1.840755e+01 4.834266e+02
5.562500e+02 1.382145e+02 4.834266e+02
5.567500e+02 -5.597852e+01 4.834266e+02
5.572500e+02 -6.317156e+01 4.834266e+02
5.577500e+02 7.063540e+01 4.834266e+02
5.582500e+02 1.944236e+01 4.834266e+02
5.587500e+02 -3.175067e+01 4.834266e+02
5.592500e+02 4.805629e+01 4.834266e+02
5.597500e+02 1.108633e+02 4.834266e+02
5.602500e+02 2.167021e+01 4.834266e+02
5.607500e+02 1.254772e+02 4.834266e+02
5.612500e+02 5.328414e+01 4.834266e+02
5.617500e+02 2.050911e+02 4.834266e+02
5.622500e+02 -3.010194e+01 4.834266e+02
5.627500e+02 3.070503e+01 4.834266e+02
5.632500e+02 -1.314880e+02 4.834266e+02
5.637500e+02 1.553190e+02 4.834266e+02
5.642500e+02 -1.008741e+02 4.834266e+02
5.647500e+02 -2.306712e+01 4.834266e+02
5.652500e+02 -1.262602e+02 4.834266e+02
5.657500e+02 7.454680e+01 4.834266e+02
5.662500e+02 -4.664624e+01 4.834266e+02
5.667500e+02 -1.228393e+02 4.834266e+02
5.672500e+02 -1.003231e+01 4.834266e+02
5.677500e+02 -2.222535e+01 4.834266e+02
5.682500e+02 1.375816e+02 4.834266e+02
5.687500e+02 -1.261142e+01 4.834266e+02
5.692500e+02 -4.180446e+01 4.834266e+02
5.697500e+02 7.002501e+00 4.834266e+02
5.702500e+02 4.280946e+01 4.834266e+02
5.707500e+02 -1.273836e+02 4.834266e+02
5.712500e+02 -1.315766e+02 4.834266e+02
5.717500e+02 -1.407696e+02 4.834266e+02
5.722500e+02 -1.029627e+02 4.834266e+02
5.727500e+02 -2.115572e+01 4.834266e+02
5.732500e+02 -1.463488e+02 4.834266e+02
5.737500e+02 -5.541800e+00 4.834266e+02
5.742500e+02 2.102652e+02 4.834266e+02
5.747500e+02 1.307212e+01 4.834266e+02
5.752500e+02 -8.512091e+01 4.834266e+02
5.757500e+02 4.568605e+01 4.834266e+02
5.762500e+02 -2.550699e+01 4.834266e+02
5.767500e+02 1.253000e+02 4.834266e+02
5.772500e+02 -8.389306e+01 4.834266e+02
5.777500e+02 1.169139e+02 4.834266e+02
5.782500e+02 -1.512791e+02 4.834266e+02
5.787500e+02 -7.472176e+00 4.834266e+02
5.792500e+02 -1.256652e+02 4.834266e+02
5.797500e+02 -1.058583e+02 4.834266e+02
5.802500e+02 1.459487e+02 4.834266e+02
5.807500e+02 -7.524433e+01 4.834266e+02
5.812500e+02 -1.243736e+01 4.834266e+02
5.817500e+02 1.936960e+01 4.834266e+02
5.822500e+02 3.417656e+01 4.834266e+02
5.827500e+02 -1.320165e+02 4.834266e+02
5.832500e+02 -4.120951e+01 4.834266e+02
5.837500e+02 9.259745e+01 4.834266e+02
5.842500e+02 -6.959559e+01 4.834266e+02
5.847500e+02 -1.717886e+02 4.834266e+02
5.852500e+02 1.701834e+01 4.834266e+02
5.857500e+02 -2.061747e+02 4.834266e+02
5.862500e+02 -1.373677e+02 4.834266e+02
5.867500e+02 -2.856078e+01 4.834266e+02
5.872500e+02 1.246185e+00 4.834266e+02
5.877500e+02 6.905315e+01 4.834266e+02
5.882500e+02 -1.591399e+02 4.834266e+02
5.887500e+02 3.096671e+02 4.834266e+02
5.892500e+02 1.184740e+02 4.834266e+02
5.897500e+02 1.202810e+02 4.834266e+02
5.902500e+02 1.010880e+02 4.834266e+02
5.907500e+02 -6.710508e+01 4.834266e+02
5.912500e+02 3.770188e+01 4.834266e+02
5.917500e+02 9.650885e+01 4.834266e+02
5.922500e+02 -3.968419e+01 4.834266e+02
5.927500e+02 2.412277e+01 4.834266e+02
5.932500e+02 -1.220703e+02 4.834266e+02
5.937500e+02 -6.226330e+01 4.834266e+02
5.942500e+02 -1.494563e+02 4.834266e+02
5.947500e+02 -1.146494e+02 4.834266e+02
5.952500e+02 2.015758e+01 4.834266e+02
5.957500e+02 8.396455e+01 4.834266e+02
5.962500e+02 -9.522849e+01 4.834266e+02
5.967500e+02 7.057847e+01 4.834266e+02
5.972500e+02 -4.861457e+01 4.834266e+02
5.977500e+02 2.519240e+01 4.834266e+02
5.982500e+02 -1.300064e+01 4.834266e+02
5.987500e+02 -2.919368e+01 4.834266e+02
5.992500e+02 -9.238672e+01 4.834266e+02
5.997500e+02 -3.757975e+01 4.834266e+02
6.002500e+02 -1.347728e+02 4.834266e+02
6.007500e+02 9.303417e+01 4.834266e+02
6.012500e+02 -1.621589e+02 4.834266e+02
6.017500e+02 -7.235190e+01 4.834266e+02
6.022500e+02 -9.544942e+00 4.834266e+02
6.027500e+02 3.926202e+01 4.834266e+02
6.032500e+02 -1.859310e+02 4.834266e+02
6.037500e+02 9.887595e+01 4.834266e+02
6.042500e+02 -7.331709e+01 4.834266e+02
6.047500e+02 -8.151013e+01 4.834266e+02
6.052500e+02 -1.017032e+02 4.834266e+02
6.057500e+02 1.041038e+02 4.834266e+02
6.062500e+02 5.691076e+01 4.834266e+02
6.067500e+02 3.717720e+00 4.834266e+02
6.072500e+02 -9.447532e+01 4.834266e+02
6.077500e+02 5.933164e+01 4.834266e+02
6.082500e+02 -4.486139e+01 4.834266e+02
6.087500e+02 -5.605443e+01 4.834266e+02
6.092500e+02 2.775253e+01 4.834266e+02
6.097500e+02 -2.944051e+01 4.834266e+02
6.102500e+02 6.236646e+01 4.834266e+02
6.107500e+02 5.117342e+01 4.834266e+02
6.112500e+02 3.498038e+01 4.834266e+02
6.117500e+02 -1.222127e+02 4.834266e+02
6.122500e+02 -2.740569e+01 4.834266e+02
6.127500e+02 6.040127e+01 4.834266e+02
6.132500e+02 -1.007918e+02 4.834266e+02
6.137500e+02 -1.069848e+02 4.834266e+02
6.142500e+02 2.382216e+01 4.834266e+02
6.147500e+02 -2.437088e+01 4.834266e+02
6.152500e+02 -7.056392e+01 4.834266e+02
6.157500e+02 -1.607570e+02 4.834266e+02
6.162500e+02 -9.694999e+01 4.834266e+02
6.167500e+02 -1.161430e+02 4.834266e+02
6.172500e+02 -6.333607e+01 4.834266e+02
6.177500e+02 5.470893e+00 4.834266e+02
6.182500e+02 1.927786e+01 4.834266e+02
6.187500e+02 -9.291518e+01 4.834266e+02
6.192500e+02 -4.108219e+00 4.834266e+02
6.197500e+02 -6.301257e+00 4.834266e+02
6.202500e+02 1.950571e+01 4.834266e+02
6.207500e+02 -7.668733e+01 4.834266e+02
6.212500e+02 -4.188037e+01 4.834266e+02
6.217500e+02 -1.440734e+02 4.834266e+02
6.222500e+02 2.733555e+00 4.834266e+02
6.227500e+02 6.654052e+01 4.834266e+02
6.232500e+02 2.293475e+02 4.834266e+02
6.237500e+02 2.081544e+02 4.834266e+02
6.242500e+02 3.196140e+01 4.834266e+02
6.247500e+02 2.777684e+02 4.834266e+02
6.252500e+02 2.857533e+01 4.834266e+02
6.257500e+02 2.863823e+02 4.834266e+02
6.262500e+02 -1.681075e+01 4.834266e+02
6.267500e+02 8.996217e+00 4.834266e+02
6.272500e+02 -7.519682e+01 4.834266e+02
6.277500e+02 -1.389858e+00 4.834266e+02
6.282500e+02 -4.058290e+01 4.834266e+02
6.287500e+02 1.292241e+02 4.834266e+02
6.292500e+02 2.960310e+02 4.834266e+02
6.297500e+02 1.018380e+02 4.834266e+02
6.302500e+02 2.064495e+01 4.834266e+02
6.307500e+02 2.845192e+01 4.834266e+02
6.312500e+02 2.525888e+01 4.834266e+02
6.317500e+02 2.930658e+02 4.834266e+02
6.322500e+02 2.587280e+01 4.834266e+02
6.327500e+02 1.366798e+02 4.834266e+02
6.332500e+02 -4.151327e+01 4.834266e+02
6.337500e+02 1.532937e+02 4.834266e+02
6.342500e+02 2.051007e+02 4.834266e+02
6.347500e+02 1.659076e+02 4.834266e+02
6.352500e+02 1.727146e+02 4.834266e+02
6.357500e+02 -4.478459e+00 4.834266e+02
6.362500e+02 3.793285e+02 4.834266e+02
6.367500e+02 -2.986453e+01 4.834266e+02
6.372500e+02 5.894243e+01 4.834266e+02
6.377500e+02 1.247494e+02 4.834266e+02
6.382500e+02 1.335564e+02 4.834266e+02
6.387500e+02 8.036332e+01 4.834266e+02
6.392500e+02 1.611703e+02 4.834266e+02
6.397500e+02 1.809772e+02 4.834266e+02
6.402500e+02 6.784202e+00 4.834266e+02
6.407500e+02 2.125912e+02 4.834266e+02
6.412500e+02 7.398127e+00 4.834266e+02
6.417500e+02 1.252051e+02 4.834266e+02
6.422500e+02 -6.198795e+01 4.834266e+02
6.427500e+02 1.068190e+02 4.834266e+02
6.432500e+02 9.062598e+01 4.834266e+02
6.437500e+02 -9.567061e+00 4.834266e+02
6.442500e+02 -8.576010e+01 4.834266e+02
6.447500e+02 2.310469e+02 4.834266e+02
6.452500e+02 3.285383e+01 4.834266e+02
6.457500e+02 2.136608e+02 4.834266e+02
6.462500e+02 7.446775e+01 4.834266e+02
6.467500e+02 -5.472529e+01 4.834266e+02
6.472500e+02 9.208168e+01 4.834266e+02
6.477500e+02 1.458886e+02 4.834266e+02
6.482500e+02 5.369560e+01 4.834266e+02
6.487500e+02 -6.349744e+01 4.834266e+02
6.492500e+02 -1.266905e+02 4.834266e+02
6.497500e+02 1.011649e+01 4.834266e+02
6.502500e+02 -7.307655e+01 4.834266e+02
6.507500e+02 1.927304e+02 4.834266e+02
6.512500e+02 1.695374e+02 4.834266e+02
6.517500e+02 -1.265566e+01 4.834266e+02
6.522500e+02 9.915130e+01 4.834266e+02
6.527500e+02 5.395826e+01 4.834266e+02
6.532500e+02 -2.523477e+01 4.834266e+02
6.537500e+02 -4.427812e+00 4.834266e+02
6.542500e+02 -1.536208e+02 4.834266e+02
6.547500e+02 -5.481389e+01 4.834266e+02
6.552500e+02 3.299308e+01 4.834266e+02
6.557500e+02 -1.252000e+02 4.834266e+02
6.562500e+02 -1.023930e+02 4.834266e+02
6.567500e+02 -9.558604e+01 4.834266e+02
6.572500e+02 -3.877908e+01 4.834266e+02
6.577500e+02 2.920279e+02 4.834266e+02
6.582500e+02 6.183485e+01 4.834266e+02
6.587500e+02 -1.035819e+01 4.834266e+02
6.592500e+02 -1.505512e+02 4.834266e+02
6.597500e+02 -1.274426e+01 4.834266e+02
6.602500e+02 -1.049373e+02 4.834266e+02
6.607500e+02 -1.141303e+02 4.834266e+02
6.612500e+02 1.466766e+02 4.834266e+02
6.617500e+02 6.848359e+01 4.834266e+02
6.622500e+02 1.192905e+02 4.834266e+02
6.627500e+02 1.790975e+02 4.834266e+02
6.632500e+02 5.904474e+00 4.834266e+02
6.637500e+02 2.771144e+01 4.834266e+02
6.642500e+02 1.405184e+02 4.834266e+02
6.647500e+02 4.632536e+01 4.834266e+02
6.652500e+02 5.132324e+00 4.834266e+02
6.657500e+02 -1.320607e+02 4.834266e+02
6.662500e+02 -4.725375e+01 4.834266e+02
6.667500e+02 1.655321e+01 4.834266e+02
6.672500e+02 -4.639827e+00 4.834266e+02
6.677500e+02 -6.183286e+01 4.834266e+02
6.682500e+02 -6.102590e+01 4.834266e+02
6.687500e+02 1.707811e+02 4.834266e+02
6.692500e+02 -2.104120e+02 4.834266e+02
6.697500e+02 6.394985e+00 4.834266e+02
6.702500e+02 1.502019e+02 4.834266e+02
6.707500e+02 6.500891e+01 4.834266e+02
6.712500e+02 -4.018413e+01 4.834266e+02
6.717500e+02 3.362284e+01 4.834266e+02
6.722500e+02 -5.457020e+01 4.834266e+02
6.727500e+02 1.192368e+02 4.834266e+02
6.732500e+02 4.804372e+01 4.834266e+02
6.737500e+02 2.438507e+02 4.834266e+02
6.742500e+02 -1.383424e+02 4.834266e+02
6.747500e+02 1.046461e+01 4.834266e+02
6.752500e+02 1.922716e+02 4.834266e+02
6.757500e+02 1.407853e+01 4.834266e+02
6.762500e+02 -9.511450e+01 4.834266e+02
6.767500e+02 8.169246e+01 4.834266e+02
6.772500e+02 2.644994e+02 4.834266e+02
6.777500e+02 -6.369362e+01 4.834266e+02
6.782500e+02 -5.488665e+01 4.834266e+02
6.787500e+02 -1.607969e+01 4.834266e+02
6.792500e+02 1.172727e+01 4.834266e+02
6.797500e+02 9.553423e+01 4.834266e+02
6.802500e+02 -6.165880e+01 4.834266e+02
6.807500e+02 -1.228518e+02 4.834266e+02
6.812500e+02 3.195512e+01 4.834266e+02
6.817500e+02 2.476208e+01 4.834266e+02
6.822500e+02 -1.534310e+02 4.834266e+02
6.827500e+02 -1.476240e+02 4.834266e+02
6.832500e+02 -2.208170e+02 4.834266e+02
6.837500e+02 -1.200101e+02 4.834266e+02
6.842500e+02 -1.652031e+02 4.834266e+02
6.847500e+02 -1.973961e+02 4.834266e+02
6.852500e+02 -8.958918e+01 4.834266e+02
6.857500e+02 -1.778222e+01 4.834266e+02
6.862500e+02 -1.549753e+02 4.834266e+02
6.867500e+02 1.208317e+02 4.834266e+02
6.872500e+02 -1.336133e+01 4.834266e+02
6.877500e+02 -1.335544e+02 4.834266e+02
6.882500e+02 1.252595e+00 4.834266e+02
6.887500e+02 1.370596e+02 4.834266e+02
6.892500e+02 -6.313348e+01 4.834266e+02
6.897500e+02 1.267348e+01 4.834266e+02
6.902500e+02 4.548044e+01 4.834266e+02
6.907500e+02 2.828741e+01 4.834266e+02
6.912500e+02 1.040944e+02 4.834266e+02
6.917500e+02 1.229013e+02 4.834266e+02
6.922500e+02 -1.522917e+02 4.834266e+02
6.927500e+02 5.951526e+01 4.834266e+02
6.932500e+02 -4.567778e+01 4.834266e+02
6.937500e+02 2.712918e+01 4.834266e+02
6.942500e+02 -4.806386e+01 4.834266e+02
6.947500e+02 -3.925689e+01 4.834266e+02
6.952500e+02 -6.449931e+00 4.834266e+02
6.957500e+02 -7.064297e+01 4.834266e+02
6.962500e+02 -1.448360e+02 4.834266e+02
6.967500e+02 -6.502904e+01 4.834266e+02
6.972500e+02 -8.322208e+01 4.834266e+02
6.977500e+02 -4.151189e-01 4.834266e+02
6.982500e+02 1.639184e+01 4.834266e+02
6.987500e+02 8.919881e+01 4.834266e+02
6.992500e+02 -4.799423e+01 4.834266e+02
6.997500e+02 1.281273e+01 4.834266e+02
7.002500e+02 9.619693e+00 4.834266e+02
7.007500e+02 1.044267e+02 4.834266e+02
7.012500e+02 -5.076638e+01 4.834266e+02
7.017500e+02 -1.049594e+02 4.834266e+02
7.022500e+02 -2.715246e+01 4.834266e+02
7.027500e+02 7.265451e+01 4.834266e+02
7.032500e+02 7.146147e+01 4.834266e+02
7.037500e+02 5.426843e+01 4.834266e+02
7.042500e+02 6.907539e+01 4.834266e+02
7.047500e+02 3.188236e+01 4.834266e+02
7.052500e+02 -1.603107e+02 4.834266e+02
7.057500e+02 2.249628e+01 4.834266e+02
7.062500e+02 -1.276968e+02 4.834266e+02
7.067500e+02 9.111020e+01 4.834266e+02
7.072500e+02 3.991717e+01 4.834266e+02
7.077500e+02 1.572413e+01 4.834266e+02
7.082500e+02 -4.646891e+01 4.834266e+02
7.087500e+02 3.133805e+01 4.834266e+02
7.092500e+02 -1.138550e+02 4.834266e+02
7.097500e+02 -1.110480e+02 4.834266e+02
7.102500e+02 -1.092411e+02 4.834266e+02
7.107500e+02 -1.443410e+01 4.834266e+02
7.112500e+02 -8.562713e+01 4.834266e+02
7.117500e+02 -5.382017e+01 4.834266e+02
7.122500e+02 -1.401321e+01 4.834266e+02
7.127500e+02 4.779375e+01 4.834266e+02
7.132500e+02 -8.439928e+01 4.834266e+02
7.137500e+02 6.440768e+01 4.834266e+02
7.142500e+02 6.621464e+01 4.834266e+02
7.147500e+02 -2.797840e+01 4.834266e+02
7.152500e+02 -6.717143e+01 4.834266e+02
7.157500e+02 9.163553e+01 4.834266e+02
7.162500e+02 -2.655751e+01 4.834266e+02
7.167500e+02 4.224945e+01 4.834266e+02
7.172500e+02 5.205642e+01 4.834266e+02
7.177500e+02 4.686338e+01 4.834266e+02
7.182500e+02 4.267034e+01 4.834266e+02
7.187500e+02 -2.152270e+01 4.834266e+02
7.192500e+02 6.028427e+01 4.834266e+02
7.197500e+02 1.540912e+02 4.834266e+02
7.202500e+02 -1.831018e+02 4.834266e+02
7.207500e+02 2.537052e+02 4.834266e+02
7.212500e+02 -4.878849e-01 4.834266e+02
7.217500e+02 -3.680923e+00 4.834266e+02
7.222500e+02 5.812604e+01 4.834266e+02
7.227500e+02 -1.500670e+02 4.834266e+02
7.232500e+02 2.937400e+02 4.834266e+02
7.237500e+02 -3.145307e+01 4.834266e+02
7.242500e+02 -6.964611e+01 4.834266e+02
7.247500e+02 4.016085e+01 4.834266e+02
7.252500e+02 -6.403219e+01 4.834266e+02
7.257500e+02 -1.492252e+02 4.834266e+02
7.262500e+02 -1.944183e+02 4.834266e+02
7.267500e+02 8.538870e+01 4.834266e+02
7.272500e+02 1.401957e+02 4.834266e+02
7.277500e+02 -3.997373e+00 4.834266e+02
7.282500e+02 4.480959e+01 4.834266e+02
7.287500e+02 -2.138345e+01 4.834266e+02
7.292500e+02 -1.255765e+02 4.834266e+02
7.297500e+02 4.523048e+01 4.834266e+02
7.302500e+02 1.037439e+00 4.834266e+02
7.307500e+02 -2.161556e+02 4.834266e+02
7.312500e+02 5.065136e+01 4.834266e+02
7.317500e+02 -2.235417e+02 4.834266e+02
7.322500e+02 -1.697347e+02 4.834266e+02
7.327500e+02 3.707225e+01 4.834266e+02
7.332500e+02 -1.461208e+02 4.834266e+02
7.337500e+02 -4.431382e+01 4.834266e+02
7.342500e+02 -5.450686e+01 4.834266e+02
7.347500e+02 3.130010e+01 4.834266e+02
7.352500e+02 -7.089294e+01 4.834266e+02
7.357500e+02 -5.008597e+01 4.834266e+02
7.362500e+02 5.972099e+01 4.834266e+02
7.367500e+02 -5.047205e+01 4.834266e+02
7.372500e+02 4.133491e+01 4.834266e+02
7.377500e+02 -2.198581e+02 4.834266e+02
7.382500e+02 1.279488e+02 4.834266e+02
7.387500e+02 7.775580e+01 4.834266e+02
7.392500e+02 8.656276e+01 4.834266e+02
7.397500e+02 7.136972e+01 4.834266e+02
7.402500e+02 -1.448233e+02 4.834266e+02
7.407500e+02 -1.750164e+02 4.834266e+02
7.412500e+02 -1.242094e+02 4.834266e+02
7.417500e+02 1.335976e+02 4.834266e+02
7.422500e+02 -4.059546e+01 4.834266e+02
7.427500e+02 1.212115e+02 4.834266e+02
7.432500e+02 9.201846e+01 4.834266e+02
7.437500e+02 1.782542e+01 4.834266e+02
7.442500e+02 1.106324e+02 4.834266e+02
7.447500e+02 1.743935e+01 4.834266e+02
7.452500e+02 2.424631e+01 4.834266e+02
7.457500e+02 1.400533e+02 4.834266e+02
7.462500e+02 -1.481398e+02 4.834266e+02
7.467500e+02 8.066720e+01 4.834266e+02
7.472500e+02 -7.552584e+01 4.834266e+02
7.477500e+02 -1.371888e+01 4.834266e+02
7.482500e+02 5.508809e+01 4.834266e+02
7.487500e+02 -8.110495e+01 4.834266e+02
7.492500e+02 2.207020e+02 4.834266e+02
7.497500e+02 1.015090e+02 4.834266e+02
7.502500e+02 1.563159e+02 4.834266e+02
7.507500e+02 -4.877102e+00 4.834266e+02
7.512500e+02 -4.207014e+01 4.834266e+02
7.517500e+02 1.736823e+00 4.834266e+02
7.522500e+02 -2.945621e+01 4.834266e+02
7.527500e+02 -1.156493e+02 4.834266e+02
7.532500e+02 1.315771e+01 4.834266e+02
7.537500e+02 6.296467e+01 4.834266e+02
7.542500e+02 -1.422836e+01 4.834266e+02
7.547500e+02 4.957860e+01 4.834266e+02
7.552500e+02 -1.546144e+02 4.834266e+02
7.557500e+02 -1.328075e+02 4.834266e+02
7.562500e+02 -1.630005e+02 4.834266e+02
7.567500e+02 8.080645e+01 4.834266e+02
7.572500e+02 -1.703866e+02 4.834266e+02
7.577500e+02 1.174204e+02 4.834266e+02
7.582500e+02 1.922733e+01 4.834266e+02
7.587500e+02 6.103430e+01 4.834266e+02
7.592500e+02 4.584126e+01 4.834266e+02
7.597500e+02 1.216482e+02 4.834266e+02
7.602500e+02 5.945518e+01 4.834266e+02
7.607500e+02 -6.873785e+01 4.834266e+02
7.612500e+02 -6.293089e+01 4.834266e+02
7.617500e+02 7.587607e+01 4.834266e+02
7.622500e+02 -1.083170e+02 4.834266e+02
7.627500e+02 -3.651000e+01 4.834266e+02
7.632500e+02 9.329696e+01 4.834266e+02
7.637500e+02 -6.489608e+01 4.834266e+02
7.642500e+02 -3.908912e+01 4.834266e+02
7.647500e+02 7.178459e-01 4.834266e+02
7.652500e+02 -4.047519e+01 4.834266e+02
7.657500e+02 1.593318e+02 4.834266e+02
7.662500e+02 -7.286127e+01 4.834266e+02
7.667500e+02 1.169457e+02 4.834266e+02
7.672500e+02 -1.924734e+01 4.834266e+02
7.677500e+02 2.065596e+02 4.834266e+02
7.682500e+02 7.366583e+00 4.834266e+02
7.687500e+02 2.431735e+02 4.834266e+02
7.692500e+02 1.019805e+02 4.834266e+02
7.697500e+02 1.317875e+02 4.834266e+02
7.702500e+02 8.159443e+01 4.834266e+02
7.707500e+02 8.540140e+01 4.834266e+02
7.712500e+02 1.312084e+02 4.834266e+02
7.717500e+02 7.701532e+01 4.834266e+02
7.722500e+02 3.682228e+01 4.834266e+02
7.727500e+02 -9.537076e+01 4.834266e+02
7.732500e+02 -7.056379e+01 4.834266e+02
7.737500e+02 8.824317e+01 4.834266e+02
7.742500e+02 1.030501e+02 4.834266e+02
7.747500e+02 8.085709e+01 4.834266e+02
7.752500e+02 4.566406e+01 4.834266e+02
7.757500e+02 7.547102e+01 4.834266e+02
7.762500e+02 5.627798e+01 4.834266e+02
7.767500e+02 9.084944e+00 4.834266e+02
7.772500e+02 -1.191081e+02 4.834266e+02
7.777500e+02 -6.430113e+01 4.834266e+02
7.782500e+02 5.350583e+01 4.834266e+02
7.787500e+02 1.931279e+01 4.834266e+02
7.792500e+02 -7.788024e+01 4.834266e+02
7.797500e+02 7.492672e+01 4.834266e+02
7.802500e+02 3.073368e+01 4.834266e+02
7.807500e+02 7.854064e+01 4.834266e+02
7.812500e+02 -1.706524e+02 4.834266e+02
7.817500e+02 1.391546e+02 4.834266e+02
7.822500e+02 2.496153e+01 4.834266e+02
7.827500e+02 8.768493e+00 4.834266e+02
7.832500e+02 1.345755e+02 4.834266e+02
7.837500e+02 -2.461758e+01 4.834266e+02
7.842500e+02 -1.268106e+02 4.834266e+02
7.847500e+02 1.389963e+02 4.834266e+02
7.852500e+02 1.208033e+02 4.834266e+02
7.857500e+02 1.806103e+02 4.834266e+02
7.862500e+02 2.141723e+01 4.834266e+02
7.867500e+02 -5.775807e+00 4.834266e+02
7.872500e+02 6.303116e+01 4.834266e+02
7.877500e+02 -1.291619e+02 4.834266e+02
7.882500e+02 -6.135492e+01 4.834266e+02
7.887500e+02 1.444520e+02 4.834266e+02
7.892500e+02 -1.157410e+02 4.834266e+02
7.897500e+02 -5.934033e+00 4.834266e+02
7.902500e+02 2.088729e+02 4.834266e+02
7.907500e+02 7.867989e+01 4.834266e+02
7.912500e+02 -1.075131e+02 4.834266e+02
7.917500e+02 -1.137062e+02 4.834266e+02
7.922500e+02 -1.548992e+02 4.834266e+02
7.927500e+02 9.490774e+01 4.834266e+02
7.932500e+02 5.271470e+01 4.834266e+02
7.937500e+02 -1.524783e+02 4.834266e+02
7.942500e+02 -6.467137e+01 4.834266e+02
7.947500e+02 -7.686441e+01 4.834266e+02
7.952500e+02 -1.600574e+02 4.834266e+02
7.957500e+02 7.174952e+01 4.834266e+02
7.962500e+02 -1.044435e+02 4.834266e+02
7.967500e+02 -2.963656e+01 4.834266e+02
7.972500e+02 9.017040e+01 4.834266e+02
7.977500e+02 6.797737e+01 4.834266e+02
7.982500e+02 -6.521567e+01 4.834266e+02
7.987500e+02 1.465913e+02 4.834266e+02
7.992500e+02 1.133983e+02 4.834266e+02
7.997500e+02 9.720522e+01 4.834266e+02
8.002500e+02 -5.698782e+01 4.834266e+02
8.007500e+02 -4.518086e+01 4.834266e+02
8.012500e+02 1.986261e+02 4.834266e+02
8.017500e+02 -1.375669e+02 4.834266e+02
8.022500e+02 1.024003e+01 4.834266e+02
8.027500e+02 -2.029530e+02 4.834266e+02
8.032500e+02 8.685395e+01 4.834266e+02
8.037500e+02 -1.613391e+02 4.834266e+02
8.042500e+02 8.246788e+01 4.834266e+02
8.047500e+02 -1.537252e+02 4.834266e+02
8.052500e+02 1.908180e+01 4.834266e+02
8.057500e+02 1.438888e+02 4.834266e+02
8.062500e+02 -3.430427e+01 4.834266e+02
8.067500e+02 6.350269e+01 4.834266e+02
8.072500e+02 -2.169035e+01 4.834266e+02
8.077500e+02 -1.298834e+02 4.834266e+02
8.082500e+02 -1.210764e+02 4.834266e+02
8.087500e+02 -2.152695e+02 4.834266e+02
8.092500e+02 -1.324625e+02 4.834266e+02
8.097500e+02 1.834446e+01 4.834266e+02
8.102500e+02 -6.484857e+01 4.834266e+02
8.107500e+02 -1.304161e+01 4.834266e+02
8.112500e+02 -3.023465e+01 4.834266e+02
8.117500e+02 1.572314e+00 4.834266e+02
8.122500e+02 -1.976207e+02 4.834266e+02
8.127500e+02 1.371862e+02 4.834266e+02
8.132500e+02 2.499320e+01 4.834266e+02
8.137500e+02 -7.619984e+01 4.834266e+02
8.142500e+02 8.360713e+01 4.834266e+02
8.147500e+02 7.441409e+01 4.834266e+02
8.152500e+02 8.221051e+00 4.834266e+02
8.157500e+02 -6.497199e+01 4.834266e+02
8.162500e+02 1.283498e+01 4.834266e+02
8.167500e+02 -5.235806e+01 4.834266e+02
8.172500e+02 -1.845511e+02 4.834266e+02
8.177500e+02 2.282559e+02 4.834266e+02
8.182500e+02 -3.093717e+01 4.834266e+02
8.187500e+02 -3.413021e+01 4.834266e+02
8.192500e+02 -3.532325e+01 4.834266e+02
8.197500e+02 5.248371e+01 4.834266e+02
8.202500e+02 -1.587093e+02 4.834266e+02
8.207500e+02 -1.369024e+02 4.834266e+02
8.212500e+02 3.990460e+01 4.834266e+02
8.217500e+02 2.071156e+01 4.834266e+02
8.222500e+02 -1.054815e+02 4.834266e+02
8.227500e+02 -1.356745e+02 4.834266e+02
8.232500e+02 -2.986755e+01 4.834266e+02
8.237500e+02 -5.606059e+01 4.834266e+02
8.242500e+02 2.774637e+01 4.834266e+02
8.247500e+02 -3.544666e+01 4.834266e+02
8.252500e+02 1.353603e+02 4.834266e+02
8.257500e+02 -8.683274e+01 4.834266e+02
8.262500e+02 6.297422e+01 4.834266e+02
8.267500e+02 -3.218813e+00 4.834266e+02
8.272500e+02 -4.541185e+01 4.834266e+02
8.277500e+02 -6.604889e+00 4.834266e+02
8.282500e+02 -1.847979e+02 4.834266e+02
8.287500e+02 5.600904e+01 4.834266e+02
8.292500e+02 -1.601840e+02 4.834266e+02
8.297500e+02 -7.637704e+01 4.834266e+02
